	GPSLAT	GPSLON	GPSALT	GPSSPE	HUM	TEMP	PRES	CO	CO2	NH2	NH3	TVOC	COMX	COMY	COMZ	ACCX	ACCY	ACCZ	GYRX	GYRY	GYRZ	BAT	VEL	ANGA	ANGB
466	32.2879	4.9106	72.2776	91.2336	96.3935	-6.9575	39197.947999999946	73.7247	26.9932	96.2615	48.437	93.9769	202.96	264.98	266.21	50.5515	63.6539	50.7517	127.48	166.51	284.16	1	1005	179.142284	18.399888
467	40.4456	93.6809	85.4042	84.2283	58.523	-5.9853	39064.625999999946	93.4402	42.9001	48.9053	31.4054	81.6414	144.79	116.93	211.37	90.1702	61.2114	8.6823	272.46	354.18	198.53	1	163	8.768266	-87.078979
468	24.8099	43.2118	19.2017	51.0134	79.7731	15.3397	38931.303999999946	33.9231	64.0882	3.8417	13.0738	56.6043	304.65	167.55	222.34	23.2113	73.2953	36.7913	174.7	106.16	170.56	1	883	39.155189	117.754366
469	56.3674	24.0601	55.426	97.8893	91.3452	9.2376	38797.981999999945	55.5029	1.6534	63.6613	40.1538	66.6621	310.03	188.84	265.73	0.3281	45.1514	22.7255	275.85	321.69	144.78	0	1710	-65.379887	-174.835372
470	55.1273	29.4009	14.4721	9.6692	39.4426	28.9935	38664.659999999945	87.0963	43.0498	56.3659	91.9979	25.7544	176.99	152.48	146.91	81.7817	17.8281	94.6934	305.8	94.69	199.42	0	1473	-67.218015	114.812161
471	38.822	95.2414	47.378	46.4758	17.8659	0.6609	38531.337999999945	80.6972	35.601	16.0535	74.7985	11.2202	3.95	139.9	315.72	61.7132	8.4455	20.1761	241.65	315.35	32.46	1	850	124.960223	-50.667109
472	50.5934	37.5982	77.8756	39.8082	3.5385	15.3527	38398.015999999945	1.536	85.2806	89.0929	73.3388	62.8697	319.91	50.48	359.23	6.7553	77.5968	36.189	229.19	247.85	274.84	0	513	-171.119986	16.787225
473	72.0648	11.8724	37.4646	13.797	20.7791	-26.5556	38264.693999999945	73.271	94.7095	27.9456	73.1715	3.4219	294.14	148.2	244.08	94.3113	76.1689	14.9174	235.36	324.32	120.87	0	760	57.566565	-13.078119
474	2.962	27.8906	45.8689	98.4796	0.7361	-25.6685	38131.371999999945	6.9726	85.7387	62.0688	85.9511	78.8671	8.66	126.15	20.47	60.7683	37.0142	22.0864	277.48	97.04	168.66	0	1524	-82.517266	120.731248
475	18.0792	58.8683	57.501	78.888	45.61	-7.4289	37998.049999999945	10.862	64.7646	62.8263	81.0607	78.7253	263.25	129.82	136.93	55.984	97.0768	66.4463	334.82	9.05	130.0	0	787	92.725583	-105.925093
476	51.9831	76.6	86.871	40.6544	71.5794	25.2551	37864.727999999945	82.6662	10.1776	13.6602	72.8708	25.7629	338.91	101.11	317.81	68.457	48.2325	57.9156	65.81	104.9	243.07	0	1438	-100.973334	-74.527843
477	86.6008	84.878	41.1831	41.9741	91.0142	23.5367	37731.405999999944	57.3761	56.0331	67.8406	18.8936	45.6553	225.82	343.71	344.46	36.8135	57.9228	3.905	262.14	333.44	72.65	0	602	110.528643	23.066872
478	20.9029	48.625	65.1928	35.9418	11.207	-0.3864	37598.083999999944	67.0069	75.9105	78.5765	97.8523	95.0915	283.31	284.28	238.42	58.8988	37.6685	13.5398	349.53	205.22	294.27	0	585	145.012509	-137.295496
479	34.1547	89.4015	37.0989	77.3317	25.6964	10.1451	37464.761999999944	20.3322	91.7619	23.4023	88.221	81.7182	21.43	302.58	356.28	96.1553	7.0916	62.7774	206.19	55.65	359.94	0	15	87.351144	48.615066
480	19.9087	75.0823	95.5671	82.3363	17.7974	17.3621	37331.439999999944	64.7666	22.4345	59.3525	23.9505	17.3361	84.4	51.57	278.8	72.1294	4.8073	37.5459	245.77	210.97	215.85	1	1578	46.152381	171.275203
481	86.8497	58.4073	40.1348	89.8224	51.5698	-5.1973	37198.117999999944	0.0003	69.3275	52.5631	34.1692	59.5583	222.98	352.46	77.81	2.1915	18.0133	72.3354	280.86	228.64	239.7	0	739	152.579698	67.083731
482	51.1295	3.1935	16.4082	52.5104	13.1604	11.3027	37064.795999999944	68.2207	86.2737	27.2134	75.5725	73.9508	179.25	21.64	37.67	26.9096	79.2334	82.7609	2.12	131.44	87.53	1	318	-164.25627	-86.805584
483	54.1331	20.4037	41.7514	84.3637	93.3822	-25.4913	36931.473999999944	20.8771	94.1568	9.1949	67.1693	81.2025	290.67	294.85	301.25	15.9082	37.2913	38.3829	290.97	176.26	245.18	0	1762	-84.117123	86.615503
484	56.6988	93.8853	45.9682	4.1564	74.2273	-36.3788	36798.151999999944	60.711	69.1485	1.6682	70.8949	76.4663	243.02	135.47	95.11	43.0776	32.2748	73.6925	29.66	189.81	42.74	1	1284	-0.832337	175.176793
485	49.7144	31.7817	26.001	76.3949	63.7614	-9.3811	36664.82999999994	86.8165	19.7098	84.8177	48.4984	18.2667	2.92	297.47	254.41	41.0017	54.5998	6.5834	241.31	335.05	65.49	0	544	-153.89221	7.627091
486	37.429	77.8704	78.7843	52.0983	30.0399	-16.7755	36531.50799999994	67.7413	49.2529	44.3064	29.3132	71.7199	155.45	329.93	12.24	68.3066	30.5044	10.1394	3.08	317.29	15.4	0	1394	103.017134	-87.833366
487	12.9995	19.459	76.9964	44.0563	55.4859	-34.266	36398.18599999994	16.5696	71.5091	2.4775	10.1711	59.4619	140.32	138.83	331.74	29.3041	41.0756	48.3935	351.83	89.68	269.17	1	1020	-28.718746	89.545989
488	17.8079	97.7376	76.6049	1.2768	82.4308	-16.7033	36264.86399999994	52.5238	66.7975	40.6685	79.9118	15.1962	346.57	291.83	218.37	96.3818	89.4079	15.7542	222.21	141.48	197.83	1	262	-53.203856	96.960672
489	68.7787	49.8834	67.1885	24.4277	41.9106	7.3176	36131.54199999994	87.0024	12.3601	61.1563	75.9954	77.5351	144.2	255.51	345.12	37.4167	36.8228	96.0231	281.82	31.74	324.83	0	1650	144.268869	-116.997221
490	52.5389	18.9351	20.3989	76.0423	41.9692	26.7249	35998.21999999994	63.8685	17.3613	89.6744	6.7936	42.4456	135.27	1.07	72.1	97.1403	41.3337	93.0742	328.22	264.13	49.92	0	1511	-150.915883	-168.944356
491	15.6314	58.4336	80.0993	24.8623	4.4992	11.6684	35864.89799999994	61.2755	69.8546	11.7137	17.5745	43.4443	78.96	152.07	323.36	36.0375	69.6035	58.9364	87.78	227.61	220.2	1	1711	82.617676	68.149032
492	61.8294	0.9723	52.4119	20.5259	18.7071	-30.3376	35731.57599999994	17.1034	95.1645	71.1925	37.1616	6.4388	299.14	108.19	222.48	69.7117	42.0207	65.6698	52.79	299.47	215.38	1	387	176.580319	-125.386758
493	41.1693	83.8307	3.3241	21.329	20.8513	-11.3535	35598.25399999994	62.2012	78.4774	76.4411	58.8596	81.3535	250.79	37.56	122.2	72.305	35.2725	82.6706	118.82	233.97	102.68	0	1711	-56.933279	-121.281178
494	58.7637	15.4344	59.804	55.1123	66.7096	-19.1101	35464.93199999994	56.5165	21.4262	4.4993	0.048	34.6905	144.07	190.97	305.49	8.6829	38.5981	30.3786	37.46	48.38	269.25	0	1010	28.053186	45.706811
495	66.0505	39.9626	29.5193	53.052	98.5737	25.6443	35331.60999999994	61.5163	49.896	30.1398	8.6179	32.7359	105.91	319.51	48.59	54.274	34.3064	59.6766	8.14	310.62	129.32	0	744	130.271455	14.040562
496	53.7849	95.3999	83.5178	37.459	83.803	-34.2607	35198.28799999994	6.4678	2.0474	84.0263	54.8688	13.867	216.33	28.03	62.61	14.484	50.3948	15.7196	125.99	122.15	341.54	1	1127	88.367461	13.86149
497	40.1921	95.6873	75.1626	24.8984	89.8898	-13.3182	35064.96599999994	47.9751	56.0443	55.2537	33.9547	16.9288	265.92	206.87	107.07	25.9719	24.9214	19.4864	108.06	277.63	158.72	1	72	-74.486	33.323111
498	54.5537	55.336	22.0347	76.8201	63.5511	27.2593	34931.64399999994	18.3895	0.4175	61.1237	25.533	59.7388	184.08	191.11	57.93	68.1376	24.6835	8.4176	44.1	40.42	164.57	1	1305	-174.889284	79.755525
499	59.0002	77.1901	66.4788	48.3821	3.5083	-7.3512	34798.32199999994	96.5708	91.0704	26.7691	81.4817	8.9367	312.7	135.38	21.2	29.9667	66.4083	51.6746	81.08	182.79	83.83	1	1045	100.908168	149.719251
500	55.3869	43.453	91.6837	16.913	14.5726	-13.2942	34664.99999999994	70.9139	66.0192	95.6048	30.0464	97.2355	316.88	359.13	305.55	8.3374	17.2412	67.8966	193.97	91.85	272.89	1	580	-92.425895	171.500856
501	5.5287	80.6041	60.0543	11.2937	8.9489	14.2379	34531.67799999994	23.6551	32.1911	54.4127	74.907	84.5432	235.32	33.14	303.4	38.2594	57.4969	61.924	189.22	15.36	155.74	1	367	-90.226968	36.643262
502	72.6375	90.5479	45.3599	92.9036	12.8881	-1.1328	34398.35599999994	51.7118	83.5271	11.5723	9.7507	3.1822	355.75	254.37	62.48	92.5839	29.6102	40.2546	153.86	125.5	61.42	1	649	29.529404	119.082506
503	98.8514	97.7533	33.3857	80.2023	66.4643	-28.4559	34265.03399999994	18.2438	20.3535	51.5796	1.5336	9.9401	115.21	130.66	345.54	88.93	20.0384	10.5277	123.56	257.82	186.32	1	254	65.073143	-130.269079
504	55.8267	68.4237	68.0088	28.4421	96.3127	-18.6639	34131.71199999994	95.1893	34.5025	22.3917	15.4932	29.0821	41.73	75.97	260.63	70.2121	42.5749	53.4057	349.58	116.98	192.57	1	1009	-172.882228	101.071398
505	1.7645	73.1754	7.7351	74.6504	56.7459	13.0297	33998.38999999994	26.2346	90.7012	90.9013	4.885	93.1082	293.8	291.03	198.63	28.6761	23.3677	91.4321	151.33	276.64	287.26	0	950	150.899006	-19.765684
506	16.5952	42.1436	23.8827	18.211	93.635	-24.2503	33865.06799999994	78.6779	78.4719	62.121	31.7355	53.5615	87.76	223.93	53.0	26.0287	40.2893	70.3044	26.49	99.33	103.79	0	191	5.595685	12.81473
507	80.801	69.5912	6.291	51.5476	80.4053	6.1049	33731.74599999994	95.764	74.3476	42.1026	31.306	78.4241	271.85	218.17	37.91	35.8684	97.9743	51.191	213.45	139.75	163.38	0	1727	94.19436	149.750298
508	56.6574	56.5642	91.5423	37.7383	89.4747	4.6626	33598.42399999994	76.8219	93.3964	54.611	64.9872	47.687	9.57	196.88	297.92	78.0537	68.6427	40.455	132.52	93.65	8.7	1	1742	161.033868	-76.179658
509	59.6072	93.191	2.8579	1.7077	38.295	-11.4667	33465.10199999994	69.2534	50.5198	43.127	81.0321	2.1283	328.52	345.04	334.06	48.536	25.7434	34.2687	108.44	125.36	171.75	0	159	77.369084	3.14073
510	9.1473	0.3373	39.4643	33.1999	36.189	16.8073	33331.77999999994	70.3615	90.5397	71.0682	86.8475	65.7087	19.67	210.48	202.53	39.3622	38.9617	47.8702	277.84	278.22	284.28	1	112	156.774517	-160.947962
511	65.8293	15.2806	41.3266	78.1834	91.1271	0.8459	33198.45799999994	27.5865	81.5992	79.5343	41.1602	82.3638	86.83	194.72	256.09	92.105	90.9337	18.5411	163.67	265.91	189.26	0	364	178.944947	172.487724
512	29.8283	48.6328	97.3008	3.7518	65.7116	26.2368	33065.13599999994	25.5431	66.2799	19.8396	67.3814	74.2194	335.06	182.56	94.41	39.9569	46.0284	54.8463	241.1	64.98	291.08	1	1214	149.578475	-42.711295
513	4.3391	30.9075	53.656	85.3112	67.0138	-4.5554	32931.81399999994	45.8378	81.6259	6.627	94.6824	76.2015	335.21	291.62	85.55	55.4869	71.2842	60.8877	74.63	161.84	203.3	1	1455	98.653373	84.951906
514	27.002	14.7571	38.4392	25.1989	47.7877	-29.9125	32798.49199999994	53.5835	25.1737	65.8558	59.369	7.929	42.73	108.96	263.05	7.8638	59.7439	45.3429	269.75	67.66	59.29	0	836	-98.995523	45.322546
515	48.9681	22.0741	40.2994	91.8726	7.0952	-33.9755	32665.16999999994	8.2007	6.9983	84.7807	70.7595	50.9536	204.12	28.46	51.0	12.7755	62.1953	19.4504	129.82	256.03	106.43	0	100	5.159023	33.607846
516	37.7388	79.7176	73.1118	13.2297	20.8064	13.2417	32531.84799999994	32.7315	74.1425	72.7425	16.6257	26.8663	121.91	11.42	276.11	78.8109	66.397	92.7302	66.53	34.68	98.68	1	491	-117.411797	-145.064943
517	11.9713	81.5276	88.8723	13.368	42.0626	-22.7063	32398.52599999994	66.6189	9.9184	33.8944	34.6049	43.4353	227.73	281.96	112.93	20.8076	87.3366	60.8541	124.12	270.58	138.1	0	98	-113.880818	177.944599
518	61.2494	38.5824	0.6059	32.3775	7.8621	7.6657	32265.20399999994	95.0045	76.1617	51.4986	39.6541	94.0292	252.94	39.05	296.1	64.3164	80.9012	9.1337	342.18	242.53	79.62	1	321	-6.810563	4.283201
519	85.6279	20.477	36.7704	25.7122	22.9327	-16.9547	32131.88199999994	24.2326	74.4718	57.7573	72.8396	47.5436	291.22	89.88	168.57	50.9323	76.5749	38.6982	98.66	104.7	31.08	0	290	119.697097	88.938976
520	28.4908	87.2603	68.1522	21.0497	60.9296	-28.1667	31998.55999999994	65.972	71.1952	0.2365	8.6608	35.0828	307.9	219.17	186.06	8.172	67.593	96.0465	354.18	9.47	101.44	1	652	-107.582399	22.190597
521	61.5789	80.471	37.0841	88.4574	7.8191	-22.0073	31865.23799999994	73.2051	57.1396	71.0323	73.9552	30.2183	86.3	293.76	166.01	25.1097	98.047	42.7407	267.48	135.47	116.37	0	1235	19.880499	-130.864465
522	83.9411	28.187	61.9227	54.0325	9.1955	2.404	31731.91599999994	90.6657	61.1985	6.4814	83.1798	3.9124	194.2	108.96	128.75	37.3742	81.5717	38.0052	135.92	117.96	71.47	0	1328	-75.945758	104.513459
523	54.4001	23.6148	86.3137	63.3168	47.3153	13.151	31598.59399999994	37.1587	93.3493	81.8723	24.4318	46.3645	358.29	30.66	61.86	61.2296	98.0841	61.2414	299.15	345.83	185.99	1	723	-162.359284	135.39545
524	37.8952	85.5946	31.4326	42.3493	88.9374	-37.6497	31465.27199999994	68.8801	40.5423	1.551	12.8803	52.2542	9.02	326.81	252.7	62.7699	69.8759	14.1336	272.41	140.0	72.82	0	836	133.649207	27.026181
525	89.3547	52.3875	45.0679	93.5888	3.9334	-34.3735	31331.94999999994	50.8605	69.2442	97.3346	30.2999	67.1749	349.45	133.64	153.32	46.6761	98.3008	53.5119	205.37	106.41	232.85	1	561	-78.660931	-114.122024
526	82.4351	74.3622	78.1322	73.9504	65.4446	-34.5192	31198.62799999994	5.4851	42.2489	67.0581	22.03	47.328	266.03	182.43	75.11	24.1602	56.136	50.5661	129.95	5.72	221.46	1	1339	47.348717	99.650107
527	44.5827	88.3232	37.5563	8.5707	40.203	-24.9351	31065.30599999994	41.2042	80.4884	3.2825	56.0514	41.5485	219.23	62.15	76.67	63.6463	65.5842	41.0273	19.49	175.6	290.22	1	210	-151.381488	-103.639913
528	40.9208	52.128	57.6384	90.9534	43.9724	-12.5788	30931.98399999994	37.2308	92.9424	94.6308	84.8925	25.2124	168.07	303.29	27.21	29.5971	68.3268	4.7027	269.15	202.54	355.07	0	954	-113.40687	-0.206691
529	3.1869	34.371	55.8937	97.2112	91.38	29.189	30798.66199999994	32.0582	66.3968	69.3947	31.4141	95.0867	16.89	171.59	340.18	33.4895	71.6931	91.1821	13.24	41.43	217.27	1	936	175.995022	70.027151
530	20.24	85.7082	32.1866	10.8435	82.9122	8.9798	30665.33999999994	48.3897	81.6087	33.7037	8.8364	33.4295	41.51	142.58	153.74	57.1379	25.2154	95.5634	272.56	96.34	7.82	1	977	-41.291612	86.429949
531	45.874	49.7125	22.4785	92.7876	36.188	-36.7485	30532.01799999994	38.9533	53.5963	29.4503	0.682	57.0304	193.89	342.72	119.5	90.0172	14.4934	14.7912	79.39	291.64	298.53	1	1313	139.835842	105.29346
532	76.8228	48.2598	92.3322	9.8727	72.6081	12.6422	30398.695999999938	41.9781	97.2126	46.9523	14.1641	98.5661	85.31	359.89	257.04	36.3334	55.8185	30.2981	221.92	324.34	322.98	0	157	-32.30617	120.958288
533	76.5549	44.5246	25.3709	34.123	89.8124	-22.7945	30265.373999999938	33.7971	9.5131	88.3272	72.4245	33.1294	179.5	12.41	220.02	86.73	45.5669	56.8634	315.36	143.6	268.55	1	1760	-86.502223	125.007082
534	85.3238	74.1396	23.2279	2.1087	59.2081	27.1801	30132.051999999938	21.8585	46.4504	45.9533	79.7596	17.4196	103.12	212.82	296.96	47.6703	77.3818	22.6735	216.88	152.9	230.82	0	806	-109.609879	-146.826546
535	13.0209	85.3538	29.5241	18.8364	22.778	26.0131	29998.729999999938	75.0153	31.1101	87.5208	61.3892	21.8575	81.07	284.84	46.94	92.3601	76.8299	71.1845	323.41	283.01	100.56	0	512	59.265285	33.834361
536	32.6797	89.8824	64.2064	38.0543	48.9381	-30.8695	29865.407999999938	35.5933	87.3347	58.6806	9.0692	16.3143	33.27	359.39	233.45	13.9983	11.1145	80.9148	194.27	67.72	6.34	1	769	-76.265577	148.536461
537	94.9245	49.6677	44.0893	86.5401	10.9043	18.1903	29732.085999999937	49.4649	60.2957	54.5644	34.4793	19.9929	356.75	147.01	43.63	45.8137	36.6396	3.5409	339.73	234.26	238.82	0	50	39.554274	-171.652306
538	20.6487	54.6571	6.3367	12.5361	97.0648	20.3207	29598.763999999937	48.5504	34.3422	69.3469	12.9491	27.0134	200.19	199.2	348.19	85.3893	44.5453	80.4997	33.53	30.26	276.31	1	1372	136.490555	163.291508
539	24.4998	92.284	64.415	35.5252	76.6458	-16.4187	29465.441999999937	15.5332	64.9579	95.2412	89.214	82.461	78.67	27.47	51.27	53.5906	53.8897	42.6087	26.44	241.45	70.94	0	1133	31.020228	149.571958
540	23.5006	79.6189	15.1591	42.0858	44.2969	-29.8012	29332.119999999937	14.8893	56.4444	63.3119	30.4397	88.2204	4.74	32.14	98.55	98.9624	38.6665	36.6301	330.09	316.0	161.51	1	1242	-159.339195	-72.670544
541	98.2572	93.173	14.8073	74.1717	86.7845	1.8754	29198.797999999937	97.4001	76.1188	13.6332	36.1717	79.5893	280.57	283.63	5.63	15.0938	72.6064	79.0834	92.37	243.15	222.79	1	1342	-58.018495	-27.074739
542	43.2049	41.2993	83.5567	57.7428	28.1345	19.773	29065.475999999937	40.2123	95.7655	81.7747	76.1142	21.8425	105.87	347.4	271.34	1.9302	45.9608	39.789	207.12	254.95	272.09	1	1705	60.532519	-14.523774
543	95.5703	64.8566	58.063	71.7535	76.3141	-33.2048	28932.153999999937	74.6003	85.1475	55.173	4.1955	26.996	238.8	313.06	204.07	78.2944	48.242	82.906	21.8	139.04	189.99	1	1165	-90.305478	-10.156757
544	37.4045	27.9039	47.7987	22.72	25.4622	-25.0362	28798.831999999937	34.5094	80.958	26.0285	51.2321	88.1335	104.69	274.65	36.28	23.3571	64.8607	93.0872	166.55	294.7	114.62	1	1153	-3.097043	-130.854161
545	31.5912	47.0747	9.455	66.4776	8.9778	15.7738	28665.509999999937	65.2871	18.8688	84.8911	96.6095	93.7212	157.22	358.06	273.41	15.0939	68.5684	73.4223	3.09	130.66	93.57	1	952	132.380305	108.063092
546	8.7339	53.6553	3.0707	40.9942	39.3093	13.0101	28532.187999999936	57.4603	0.174	69.9467	18.1792	7.5828	306.45	151.15	99.15	27.3832	50.2729	80.9183	275.6	255.0	146.78	1	1452	175.741675	68.159996
547	11.3262	67.022	39.7699	37.4093	93.968	-26.6913	28398.865999999936	6.7754	12.2934	7.0374	23.5564	8.8367	261.87	206.69	257.6	6.3218	6.5585	5.045	329.92	282.86	355.53	0	1762	-93.143694	122.443262
548	6.7023	53.007	50.8958	22.2201	33.2087	23.3641	28265.543999999936	44.2677	76.8186	37.881	76.3893	34.1332	310.74	3.13	87.17	19.344	57.8175	26.6408	1.18	174.99	11.1	1	67	-98.717346	85.950453
549	70.1133	23.5674	5.3391	46.3126	11.289	22.9113	28132.221999999936	30.0916	17.5185	12.4365	13.3254	9.6896	347.44	158.57	172.35	27.0701	68.405	53.3665	67.67	6.25	219.45	1	981	122.913529	-142.791219
550	78.0424	7.0492	58.8648	6.7973	1.3182	1.8303	27998.899999999936	62.1891	90.8514	58.0869	2.6328	56.1798	95.21	81.47	326.62	31.3734	9.965	79.4765	248.36	196.84	80.27	1	1783	71.727589	155.394461
551	39.0672	89.8289	20.5254	29.0479	55.5252	26.3372	27865.577999999936	62.7513	67.1181	3.4345	51.4538	7.2923	226.78	341.59	84.22	90.7664	84.3096	9.6529	270.1	243.99	109.17	1	41	-58.661004	82.787351
552	72.6097	49.977	0.5444	56.055	23.5677	1.4972	27732.255999999936	3.1855	88.9109	96.2784	63.5337	32.8166	112.93	259.4	305.7	55.2686	43.1289	39.5656	257.36	173.38	93.95	1	514	102.875754	-167.162976
553	59.8357	30.4205	48.2256	33.5306	46.7873	-2.3731	27598.933999999936	35.7825	32.4078	39.8992	54.4209	77.7053	220.74	347.02	193.39	67.2226	20.4991	33.6222	249.42	276.81	245.89	1	885	-37.146659	-14.240289
554	61.5073	70.3275	63.4287	43.5279	15.4057	-18.3141	27465.611999999936	40.3708	22.6513	75.476	5.5617	87.8059	131.21	243.96	156.21	33.7127	77.3202	68.979	256.34	229.49	77.95	1	579	-65.386573	58.865652
555	49.332	80.8773	78.6502	21.8708	2.3242	21.9519	27332.289999999935	65.1216	40.0022	54.6825	18.1549	26.1606	110.2	301.46	101.46	60.0845	26.6266	76.7578	88.98	294.56	338.45	0	744	73.332883	-35.507907
556	42.1491	84.7775	42.5124	33.5463	31.9123	7.9716	27198.967999999935	0.703	23.6912	63.2398	29.9135	93.3294	91.95	194.56	170.91	12.347	50.9573	37.6704	128.8	342.42	182.56	0	725	-33.494761	-153.591119
557	49.8077	45.311	73.2781	4.2744	5.026	25.4761	27065.645999999935	97.1472	36.8652	65.708	56.5073	67.5386	283.71	355.53	284.41	2.6912	85.1142	97.9272	30.69	93.93	175.49	1	1698	-152.563102	-85.83182
558	22.5872	1.5822	5.4618	78.0243	13.6131	-21.4164	26932.323999999935	25.2178	64.0437	5.9415	10.6112	63.743	185.45	46.16	50.39	79.5635	49.9366	36.9011	83.15	272.99	237.36	1	407	48.677226	-82.23756
559	61.7569	62.9183	20.6089	34.5761	13.8417	-8.262	26799.001999999935	81.4421	33.4144	93.3309	59.8904	43.3923	304.48	202.23	5.09	1.0691	53.3561	24.9313	110.24	342.47	37.75	1	380	94.341335	50.547593
560	67.9907	98.7673	36.6632	73.3368	76.6403	13.8537	26665.679999999935	63.0752	84.6659	18.7914	17.9514	83.9194	292.42	273.16	21.26	74.452	66.6698	53.1741	194.96	1.31	4.26	1	245	-1.486368	-139.017252
561	78.8438	19.0606	97.0606	56.3542	25.111	-30.9474	26532.357999999935	44.3675	36.9137	86.0312	31.3567	51.3157	243.33	93.9	171.42	79.3463	93.822	75.3918	1.76	203.6	261.51	1	727	-93.717736	89.119942
562	67.9589	67.3195	50.4375	4.0645	29.7789	9.5227	26399.035999999935	35.6424	30.3707	31.4101	37.632	12.3372	307.49	104.51	304.87	46.1919	62.0754	33.899	80.43	3.6	73.36	1	1224	134.177229	-131.311442
563	27.5808	46.3083	42.2411	82.7454	84.2626	-33.5632	26265.713999999934	84.721	64.2819	13.265	46.6899	60.131	224.96	61.71	102.19	69.8175	9.0781	51.4872	246.39	296.71	342.48	1	1412	-101.841135	-97.485488
564	0.598	45.8762	39.8349	35.8571	44.2937	-19.8453	26132.391999999934	35.9509	54.1462	34.8615	16.5113	4.0424	163.14	322.73	347.13	85.3564	9.8934	85.4841	105.87	37.66	308.42	1	1040	4.203755	159.32662
565	27.9207	73.9293	85.9012	8.5959	1.7764	14.1142	25999.069999999934	26.8692	37.6736	96.4977	31.4909	24.6839	347.93	142.54	257.64	71.7083	13.098	27.5707	245.5	290.84	303.7	1	1298	-168.719778	-43.452238
566	37.9373	0.3515	28.786	77.4621	49.4105	23.4633	25865.747999999934	38.9094	20.1269	79.228	45.4987	60.0666	257.74	266.64	177.44	81.9925	97.3069	37.3591	10.71	118.27	275.79	0	97	133.015201	-17.311699
567	25.9891	32.6385	0.6217	14.3971	39.8677	-28.8818	25732.425999999934	11.5659	18.3119	3.8033	79.7869	4.3554	262.18	322.18	25.43	25.4344	89.7343	87.8781	293.11	251.01	139.91	0	215	170.796517	-77.536119
568	59.1066	23.9221	56.5614	23.7403	45.1919	-15.7933	25599.103999999934	80.3188	30.7026	82.8172	41.9037	53.6386	124.68	27.72	103.98	84.9135	36.3522	94.6401	72.49	298.04	233.65	0	1119	-65.179649	156.240244
569	61.8695	68.1614	85.1494	87.4749	17.5024	-21.8361	25465.781999999934	75.8111	39.0993	70.7787	15.8696	22.9462	158.46	144.47	70.43	20.0808	1.1789	36.0616	116.97	230.24	77.76	0	781	52.545286	-169.43874
570	1.4996	67.7386	24.6827	11.5223	2.0336	-12.1693	25332.459999999934	11.8407	44.1207	91.0595	63.4184	52.4732	268.15	102.82	327.32	41.9389	52.009	63.4256	349.12	330.59	275.51	1	14	-48.914343	19.106889
571	74.7084	70.8473	61.5279	0.0842	81.3077	-29.1352	25199.137999999934	18.0315	56.6637	62.8808	89.2289	39.4894	80.03	216.72	145.35	93.1574	24.6448	91.7071	9.6	161.67	172.68	1	688	-13.727952	152.713458
572	21.0136	97.2656	43.4467	15.5312	75.868	-33.2401	25065.815999999933	91.5381	6.8702	25.6212	8.8227	71.8851	28.88	121.25	359.27	21.6699	14.1604	52.8788	353.7	81.7	47.76	1	1399	94.529355	163.453075
573	65.0455	75.5996	2.0045	47.7251	8.202	-32.9208	24932.493999999933	83.3592	29.1977	37.8438	28.8162	14.6078	248.46	162.7	243.23	2.5859	94.5173	34.8769	235.73	118.89	20.97	0	1216	-55.974087	-71.317765
574	91.3748	1.603	94.7928	7.8749	57.8357	22.2805	24799.171999999933	73.3149	29.7852	16.3065	7.5819	6.1681	339.81	143.61	155.21	7.1793	92.997	64.2463	66.41	262.94	109.72	1	161	-165.026396	71.804251
575	61.7682	74.9607	88.5658	81.4549	31.8466	16.6266	24665.849999999933	46.0411	18.1117	94.2215	11.7024	21.0306	324.7	55.65	37.18	2.7257	77.5377	84.7597	87.73	69.31	277.32	1	1441	113.573516	176.574997
576	97.1721	19.1974	81.5532	98.2311	72.8542	-17.0195	24532.527999999933	21.9841	93.8465	77.0998	13.7307	83.1892	75.61	90.69	27.02	97.7016	61.0771	42.3297	8.88	314.7	258.83	1	1177	-68.403822	152.177045
577	21.4196	8.3444	51.956	19.7039	1.7697	24.726	24399.205999999933	21.6906	74.2793	94.8327	89.9447	48.781	346.76	286.7	245.29	57.5017	25.5073	70.5084	169.11	71.47	283.48	1	1605	-64.827801	33.913715
578	42.5775	46.6441	81.7882	97.6379	77.76	-38.2172	24265.883999999933	34.5816	6.034	53.9473	87.6435	68.7095	252.6	14.54	33.71	9.1116	47.7425	78.6522	293.37	168.97	340.41	0	1573	61.848295	-82.644884
579	79.3957	34.3795	84.0135	82.677	47.6508	24.6114	24132.561999999933	15.7399	39.2006	47.4036	58.9479	76.7721	348.83	92.25	177.44	5.0706	17.3822	64.816	218.25	45.61	100.06	0	63	126.495102	107.199306
580	2.7258	55.3187	26.4168	2.1177	84.8017	-25.5478	23999.239999999932	58.5204	84.3486	20.9008	15.9734	47.398	312.9	44.47	107.32	20.348	37.6033	35.7529	79.76	295.65	255.98	0	1766	-63.626947	11.06549
581	0.3359	51.585	46.3073	15.4631	47.7428	-16.5795	23865.917999999932	55.096	26.1697	74.0902	77.742	52.2781	206.84	216.05	154.23	22.2418	2.3875	31.8356	53.7	230.73	278.7	0	1247	23.520452	-179.253166
582	98.1569	41.0263	87.4356	35.4305	69.9149	15.6437	23732.595999999932	22.8111	56.2146	88.6408	3.6089	32.5695	2.52	58.33	271.25	43.7836	39.1192	43.4924	13.39	277.5	30.08	1	1418	-45.772391	75.538519
